  5.8687887236052E-01  5.0377835184241E-07 -5.0311902284753E-06 -5.8687887236052E-01
 -5.0377835184241E-07  5.0311902284753E-06 -3.6222025353978E-07  5.8684878363135E-01
 -1.9790236612050E-06  3.6222025353978E-07 -5.8684878363135E-01  1.9790236612050E-06
 -2.3025943807525E-08 -5.9771963445533E-09  1.2020211033284E-01  2.3025943807525E-08
  5.9771963445533E-09 -1.2020211033284E-01 -5.8687887236486E-01 -7.0773405740083E-08
  2.5271060947070E-06  5.8687887236486E-01  7.0773405740083E-08 -2.5271060947070E-06
 -7.0773405740083E-08 -5.8684878362470E-01  9.9250169036082E-07  7.0773405740083E-08
  5.8684878362470E-01 -9.9250169036082E-07  2.5271060947070E-06  9.9250169036082E-07
 -1.2020211033331E-01 -2.5271060947070E-06 -9.9250169036082E-07  1.2020211033331E-01
